Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Fork,Exec,Exit,Watts,CPU,Freq,GPU,W
14:54:18,0,0,0,100,0,1,202,186,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:19,0,0,0,100,0,1,212,176,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:19,0,0,0,100,0,1,156,176,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:20,0,0,0,100,0,1,220,174,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:20,0,0,0,100,0,1,168,160,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:21,0,0,0,100,0,1,238,258,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:21,0,0,0,100,0,1,170,192,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:22,0.3,0,0,99.7,0,1,312,320,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:22,0,0,0,100,0,2,182,192,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:54:23,0,0,0,100,0,1,240,204,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:23,0,0,0,100,0,4,156,160,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:24,0,0,0,97.9,2.1,1,248,232,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:24,0,0,0,100,0,1,170,216,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:25,0.3,0,0.3,99.3,0,1,230,214,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:25,0,0,0,100,0,1,160,182,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:26,0.3,0,0.3,99.3,0,1,276,264,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:26,0,0,0,100,0,1,162,152,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:27,0.7,0.3,0.3,98.7,0,2,644,508,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:54:27,0,0,0,100,0,2,162,162,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:54:28,0.6,0,0.3,99,0,3,340,314,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:28,0,0,0,100,0,2,210,152,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:29,0,0,0,100,0,1,162,130,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:29,0,0,0,100,0,2,174,180,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:30,0,0,0,100,0,2,218,222,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:30,0,0,0.3,99.7,0,1,224,174,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:31,0,0,0,100,0,1,156,138,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:31,0,0,0,100,0,1,220,206,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:54:32,0.3,0,0,99.7,0,2,190,202,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:32,0,0,0.3,99.7,0,1,220,220,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:54:33,5.1,0,1,93.5,0.3,2,328,476,1,1,1,27.69,0,Hz,-N/A-,2.203500187
14:54:33,17.3,0,23.2,59.5,0,7,526,1818,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:34,14.4,0,3.4,82.2,0,2,448,936,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:34,14.6,0,1.4,84.1,0,2,510,742,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:35,14.9,0,1,84.1,0,2,450,710,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:35,19.9,0,24.6,55.6,0,2,560,1990,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:36,13.6,0,1.4,85,0,2,420,650,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:36,14.2,0.3,2,83.4,0,2,606,818,3,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:37,17.2,2.8,2.1,75.9,2.1,2,2742,2138,6,1,0,27.69,0,Hz,-N/A-,2.203500187
14:54:37,14.1,0,1.3,84.5,0,2,528,772,2,2,1,28.12,0,Hz,-N/A-,2.2377185
14:54:38,15.2,0,1.7,83.1,0,2,464,704,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:38,15.9,0,25.3,58.8,0,3,516,1806,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:39,14.5,0,1.7,83.8,0,2,476,672,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:39,14.8,0,1.3,83.8,0,3,470,686,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:40,13.9,0,1.4,84.7,0,3,416,700,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:40,14.1,0,0.3,85.5,0,2,452,722,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:41,14.1,0,1.3,84.5,0,3,358,584,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:41,12.8,0,7.8,79.4,0,7,390,1352,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:42,17.1,0,18.4,64.5,0,3,520,1652,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:42,14.7,0,0.7,84.6,0,2,418,634,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:54:43,13.2,0,0.7,84,2.1,2,542,880,2,2,2,27.69,0,Hz,-N/A-,2.203500187
14:54:43,11.9,0,0.4,87.7,0,2,388,636,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:44,12.5,0,1,86.5,0,2,322,608,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:44,11.2,0,1.4,87.4,0,3,404,604,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:45,12.7,0,1.7,85.6,0,2,394,716,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:45,11.9,0,1.4,86.7,0,2,418,714,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:46,12.4,0,2.4,85.2,0,3,502,728,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:54:46,17.4,0,1.7,79.1,1.7,2,478,786,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:54:47,18.8,0,0.3,80.9,0,3,822,954,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:54:47,13.8,0,0,86.2,0,2,268,600,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:54:48,13.3,0,0.7,86,0,2,506,638,0,0,0,0,0,Hz,-N/A-,0
14:54:48,17.2,0,26.7,56.1,0,2,692,2354,7,2,17,0,0,Hz,-N/A-,0
14:54:49,11.9,0,0.7,87.4,0,2,346,588,0,0,0,0,0,Hz,-N/A-,0
14:54:49,11,0,1,87.6,0.3,2,408,620,0,0,0,0,0,Hz,-N/A-,0
14:54:50,13.3,0,1.7,85,0,2,494,746,0,0,0,0,0,Hz,-N/A-,0
14:54:50,13.4,0,1,85.6,0,2,418,762,0,0,0,0,0,Hz,-N/A-,0
14:54:51,11.8,0,1.7,86.5,0,2,490,718,0,0,0,0,0,Hz,-N/A-,0
14:54:51,13.5,0,0.3,86.1,0,2,400,722,0,0,0,0,0,Hz,-N/A-,0
14:54:52,11.6,0,2.7,85.6,0,2,452,730,0,0,1,0,0,Hz,-N/A-,0
14:54:52,10.4,0,0,89.6,0,2,204,456,0,0,1,0,0,Hz,-N/A-,0
14:54:53,15.9,0,27.3,56.7,0,3,514,2232,5,0,0,0,0,Hz,-N/A-,0
14:54:53,11.3,0,0.7,87.9,0,2,300,582,0,0,0,0,0,Hz,-N/A-,0
14:54:54,13.7,0,1.7,84.6,0,2,740,996,2,2,2,0,0,Hz,-N/A-,0
14:54:54,13,0,0.7,86.3,0,2,344,680,0,0,0,0,0,Hz,-N/A-,0
14:54:55,12.4,0,1.4,86.3,0,2,424,768,0,0,0,0,0,Hz,-N/A-,0
14:54:55,14.1,0,1,84.8,0,2,374,686,0,0,0,0,0,Hz,-N/A-,0
14:54:56,13.7,0,1,85.3,0,2,464,762,0,0,1,0,0,Hz,-N/A-,0
14:54:56,14.4,0.7,0.7,84.2,0,2,594,698,3,0,0,0,0,Hz,-N/A-,0
14:54:57,15.6,2.4,3.5,78.5,0,2,2750,1788,7,1,0,0,0,Hz,-N/A-,0
14:54:57,21.7,0,2.8,75.5,0,2,672,1034,6,0,2,0,0,Hz,-N/A-,0
14:54:58,21.1,0,0.7,78.2,0,3,800,1080,2,0,0,0,0,Hz,-N/A-,0
14:54:58,16.7,0,0,83.3,0,3,414,672,2,0,2,0,0,Hz,-N/A-,0
14:54:59,26.8,0,0.3,72.8,0,2,570,876,0,0,2,0,0,Hz,-N/A-,0
14:54:59,22.3,0,0.3,77.4,0,2,564,940,2,0,2,0,0,Hz,-N/A-,0
14:55:00,21.8,0,0.3,77.9,0,2,486,724,0,0,0,0,0,Hz,-N/A-,0
14:55:00,19,0,0.3,80.7,0,2,288,534,0,0,0,0,0,Hz,-N/A-,0
14:55:01,17.7,0,0,82.3,0,2,368,652,0,0,0,0,0,Hz,-N/A-,0
14:55:01,16.3,0,0.4,83.4,0,2,230,552,0,0,0,0,0,Hz,-N/A-,0
14:55:02,12.8,0,0,87.2,0,2,470,728,2,0,0,0,0,Hz,-N/A-,0
14:55:02,17.2,0,0,82.8,0,4,276,622,0,0,2,0,0,Hz,-N/A-,0
14:55:03,16.8,0,0.4,82.9,0,2,364,598,0,0,0,0,0,Hz,-N/A-,0
14:55:03,16.4,0,0,83.6,0,2,266,552,0,0,0,0,0,Hz,-N/A-,0
14:55:04,17.7,0,0,82.3,0,2,350,556,0,0,0,0,0,Hz,-N/A-,0
14:55:04,16.1,0,0,83.9,0,2,236,574,0,0,0,0,0,Hz,-N/A-,0
14:55:05,19,0,0.3,80.7,0,2,340,622,0,0,0,0,0,Hz,-N/A-,0
14:55:05,17.1,0,0,82.9,0,2,262,652,0,0,0,0,0,Hz,-N/A-,0
14:55:06,18.7,0,0,81.3,0,2,352,636,0,0,0,0,0,Hz,-N/A-,0
14:55:06,20,0,0,80,0,2,260,672,0,0,0,0,0,Hz,-N/A-,0
14:55:07,13.2,0,0.7,86.1,0,2,780,782,3,0,6,0,0,Hz,-N/A-,0
14:55:07,18.1,0,0,81.9,0,2,344,666,0,0,1,0,0,Hz,-N/A-,0
14:55:08,18.9,0.4,0,80.8,0,2,528,830,0,0,0,0,0,Hz,-N/A-,0
14:55:08,18.8,0,0,81.2,0,2,268,604,0,0,0,0,0,Hz,-N/A-,0
14:55:09,16.8,0,0,83.2,0,2,262,570,0,0,0,0,0,Hz,-N/A-,0
14:55:09,17.5,0,0.4,82.1,0,3,316,594,0,0,0,0,0,Hz,-N/A-,0
14:55:10,16.4,0,0,83.6,0,2,294,610,0,0,0,0,0,Hz,-N/A-,0
14:55:10,16.4,0,0,83.6,0,7,292,588,0,0,0,0,0,Hz,-N/A-,0
14:55:11,17.3,0,0.3,82.3,0,2,238,504,0,0,0,0,0,Hz,-N/A-,0
14:55:11,17.5,0,0.4,82.1,0,2,304,584,0,0,0,0,0,Hz,-N/A-,0
14:55:12,19.2,0,0,80.8,0,2,326,624,0,0,1,0,0,Hz,-N/A-,0
14:55:12,19.2,0,0.3,80.5,0,2,360,614,0,0,1,0,0,Hz,-N/A-,0
14:55:13,26.3,0,0.3,73.4,0,2,320,802,0,0,0,0,0,Hz,-N/A-,0
14:55:13,14.9,0,0,85.1,0,7,268,534,0,0,0,0,0,Hz,-N/A-,0
14:55:14,23.9,0,0,76.1,0,2,350,748,0,0,0,0,0,Hz,-N/A-,0
14:55:14,23.8,0,0.4,75.9,0,2,318,698,0,0,0,0,0,Hz,-N/A-,0
14:55:15,24.1,0,0.3,75.5,0,2,286,664,0,0,0,0,0,Hz,-N/A-,0
14:55:15,22.8,0,0,77.2,0,2,304,686,0,0,0,0,0,Hz,-N/A-,0
14:55:16,25.4,1,0.7,72.9,0,2,456,834,3,0,0,0,0,Hz,-N/A-,0
14:55:16,20.3,3.8,2.1,73.4,0.3,2,2728,2082,6,1,0,0,0,Hz,-N/A-,0
14:55:17,12.9,0,0.3,86.7,0,2,364,548,0,0,1,0,0,Hz,-N/A-,0
14:55:17,17,0,0.4,82.6,0,2,390,702,0,0,0,0,0,Hz,-N/A-,0
14:55:18,18.4,0,0.4,81.3,0,2,566,724,0,0,0,0,0,Hz,-N/A-,0
14:55:18,19.5,0,0.4,80.1,0,2,374,604,0,0,0,0,0,Hz,-N/A-,0
14:55:19,16,0,0,84,0,2,260,580,0,0,0,0,0,Hz,-N/A-,0
14:55:19,16.4,0,0.4,83.3,0,2,316,576,0,0,0,0,0,Hz,-N/A-,0
14:55:20,14.1,0,4.6,81.3,0,6,3112,2056,4,0,0,0,0,Hz,-N/A-,0
14:55:20,15,0,18.8,66.2,0,1,10772,5484,0,0,0,0,0,Hz,-N/A-,0
14:55:21,17.8,0,21.7,60.5,0,4,14922,7866,0,0,0,0,0,Hz,-N/A-,0
14:55:21,15.5,0,19.4,62.9,2.1,3,13662,7106,0,0,0,0,0,Hz,-N/A-,0
14:55:22,14.2,0,8.5,77.2,0,6,12978,6502,0,0,0,0,0,Hz,-N/A-,0
14:55:22,21.3,0,19.9,58.9,0,7,14980,7474,0,0,2,0,0,Hz,-N/A-,0
14:55:23,27,0,16.8,56.1,0,3,12508,6468,0,0,1,0,0,Hz,-N/A-,0
14:55:23,46.8,0,1.7,51.5,0,4,3302,2564,0,0,1,0,0,Hz,-N/A-,0
14:55:24,20.1,0,1,77.1,1.7,2,414,768,0,0,3,0,0,Hz,-N/A-,0
14:55:24,14.1,0,0,85.9,0,2,196,446,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:25,12,0,0,88,0,2,226,506,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:25,11.4,0,2.8,85.9,0,2,392,698,0,0,17,28.12,0,Hz,-N/A-,2.2377185
14:55:26,5.8,0,1.4,92.9,0,1,384,614,1,1,11,27.69,0,Hz,-N/A-,2.203500187
14:55:26,0.3,0,0,99.7,0,3,178,144,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:27,0,0,0.7,99.3,0,1,624,478,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:55:27,0,0,0,100,0,3,190,190,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:55:28,0.7,0,0.3,99,0,1,536,408,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:28,0,0,0,100,0,1,164,170,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:29,0,0,0.3,99.7,0,1,242,222,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:29,0,0,0,100,0,3,146,150,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:30,1,0,0,99,0,2,396,318,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:30,0,0,0,100,0,2,132,132,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:31,0.4,0,0,99.6,0,1,202,150,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:31,0,0,0,100,0,1,130,144,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:55:32,0,0,0,99.7,0.3,1,272,228,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:55:32,0,0,0,100,0,1,140,144,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:33,0,0,0,98.1,1.9,6,252,254,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:33,0,0,0,100,0,2,148,168,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:34,0.3,0,0,99.7,0,1,320,274,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:34,0,0,0,100,0,1,158,162,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:35,0,0,0,100,0,1,222,176,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:35,0,0,0,100,0,5,148,158,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:36,0,0.7,0.3,99,0,1,390,322,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:36,1.8,5.4,2.5,85.6,4.7,2,2468,1872,6,1,0,28.12,0,Hz,-N/A-,2.2377185
14:55:37,0,0.7,0.3,97,2,1,386,424,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:37,0.6,0,0.3,99,0,1,290,234,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:55:38,0.3,0,0,99.7,0,1,474,410,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:38,0,0,0,100,0,2,184,184,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:39,0,0,0,100,0,1,244,224,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:39,0,0,0,100,0,1,162,172,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:40,0,0,0,100,0,4,210,162,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:40,0,0,0,100,0,1,128,140,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:41,0,0,0.3,99.7,0,2,222,208,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:41,0,0,0,100,0,1,204,236,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:42,0,0,0.3,99.7,0,1,278,340,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:42,0,0,0,100,0,1,170,222,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:55:43,0.3,0,0,99.3,0.3,2,262,244,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:43,0,0,0,100,0,2,128,140,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:44,0,0,0,100,0,1,240,236,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:44,0,0,0,100,0,2,510,292,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:45,0.7,0,0.3,99,0,1,966,408,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:45,0,0,0,100,0,1,536,302,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:46,0.3,0,0,99.7,0,2,1398,968,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:46,0.3,0,0.3,99.3,0,2,748,416,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:47,3.4,0,0.7,95.9,0,2,1468,986,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:55:47,8.5,0,1.4,90.1,0,1,1568,1070,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:55:48,2.7,0,0.7,96.6,0,2,828,630,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:48,2.7,0,1.3,96,0,3,604,538,3,1,0,28.12,0,Hz,-N/A-,2.2377185
14:55:49,16.1,0,3.8,79.8,0.3,2,3160,2242,9,0,7,27.69,0,Hz,-N/A-,2.203500187
14:55:49,24.8,0,4.1,70.7,0.3,2,2490,1926,13,0,12,28.12,0,Hz,-N/A-,2.2377185
14:55:50,23.9,0,1,74,1,3,1462,1176,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:50,10.2,0,1,88.8,0,3,1128,892,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:55:51,7.7,0,0.7,91.6,0,1,1152,706,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:51,10.2,0,0.7,89.2,0,2,1138,816,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:52,16.7,0,0.7,82.6,0,4,1608,1176,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:52,9.5,0,1,89.5,0,2,1310,916,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:55:53,12.1,0,1.3,86.5,0,2,1470,1084,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:53,14.8,0,1.4,83.8,0,1,2052,1430,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:54,13.8,0,0.7,85.5,0,2,2074,1466,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:54,13.9,0,0.7,85.4,0,2,1908,1208,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:55,15,0,0.7,84.4,0,1,1996,1324,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:55,14,0,2.1,83.9,0,2,1538,1172,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:56,19.8,1,2.4,76.5,0.3,2,1558,1402,3,1,1,27.69,0,Hz,-N/A-,2.203500187
14:55:56,27.6,5.9,5.2,58.4,2.8,3,3346,2662,7,1,0,28.12,0,Hz,-N/A-,2.2377185
14:55:57,22.2,0,2.4,75.4,0,2,1096,1124,0,0,2,27.69,0,Hz,-N/A-,2.203500187
14:55:57,25.9,0,24.5,49.7,0,4,1234,1650,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:58,17.5,0,1.4,81.1,0,4,1188,1132,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:58,22.9,0,2.4,74.7,0,3,1134,1132,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:55:59,26,0,1.7,72.3,0,2,994,1138,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:55:59,29.6,0,3,67.3,0,3,1352,1292,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:00,19.1,0,2,78.8,0,2,1234,1180,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:00,26.8,0,21.3,51.9,0,2,1554,1722,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:01,18.5,0,0.7,80.8,0,3,814,994,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:01,15,0,2.4,81.6,1,2,858,1008,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:02,17.2,0,1.7,81.1,0,2,1304,1372,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:02,13.8,0,2,84.2,0,3,478,774,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:56:03,15,0,1,84,0,2,492,974,2,2,0,27.69,0,Hz,-N/A-,2.203500187
14:56:03,11.5,0,1.7,86.8,0,3,362,646,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:04,16.8,0,12.7,70.5,0,7,460,1136,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:04,15.9,0,11.4,72.7,0,2,398,1418,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:05,12.1,0,2.1,85.8,0,2,404,596,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:05,15.7,0,1.3,83,0,2,352,516,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:56:06,15.4,0,1.3,83.3,0,2,460,772,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:06,13,0,1.4,85.7,0,2,404,650,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:07,14.4,0,1.4,82.5,1.7,3,756,924,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:56:07,12,0,1.4,86.6,0,4,304,604,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:56:08,17.3,0.3,27,55.4,0,3,630,2332,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:08,12.1,0,1.7,86.2,0,3,390,672,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:09,13.1,0,0.4,86.5,0,2,438,604,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:09,12.8,0,1.4,85.9,0,3,554,820,2,2,2,28.12,0,Hz,-N/A-,2.2377185
14:56:10,13.4,0,0.7,85.9,0,2,440,618,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:10,10.7,0,1.1,88.3,0,2,314,502,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:11,11.6,0,1.4,87,0,2,426,564,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:11,10.3,0,1.1,88.6,0,2,352,428,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:56:12,10.9,0,1.4,87.7,0,2,406,494,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:56:12,9.3,0,1.8,89,0,2,392,486,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:13,19.3,0,3.2,75.4,2.1,2,642,882,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:13,18.8,0,0.7,80.5,0,2,284,694,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:14,15.8,0,0.7,83.6,0,2,384,684,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:14,11.3,0,0,88.7,0,3,194,458,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:15,16.4,0,16.7,65.2,1.7,7,694,1848,7,2,17,27.69,0,Hz,-N/A-,2.203500187
14:56:15,13.3,0,10.5,76.1,0,4,260,2012,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:16,12.8,1.4,2.1,83.7,0,4,638,946,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:16,15.8,4.8,3.4,73.6,2.4,3,2782,2218,6,1,0,28.12,0,Hz,-N/A-,2.2377185
14:56:17,13.4,0,1.7,84.9,0,2,460,776,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:56:17,15.1,0,1.3,83.6,0,2,416,770,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:18,13.1,0,2.7,84.2,0,3,658,888,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:18,13,0,1.1,86,0,2,400,638,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:19,13,0,1.7,85.3,0,2,494,784,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:19,10.9,0,1.1,88,0,2,240,488,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:20,20,0,24.7,55.3,0,2,650,2334,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:20,12,0,0.4,87.7,0,3,240,532,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:21,14,0,1.4,84.6,0,3,580,806,2,2,0,27.69,0,Hz,-N/A-,2.203500187
14:56:21,15.8,0,0.7,77.4,6.1,3,488,900,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:56:22,13.6,0,2,84.4,0,2,524,748,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:22,14.9,0,1,84.1,0,2,396,784,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:56:23,14.2,0,1.4,84.4,0,2,490,776,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:23,12.8,0,1.4,85.8,0,3,338,584,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:24,15.4,0,1,83.6,0,2,540,686,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:24,17,0,2.4,80.6,0,2,640,858,6,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:25,20.6,0,1,78.3,0,2,682,976,2,0,2,27.69,0,Hz,-N/A-,2.203500187
14:56:25,20.6,0,1,78.3,0,2,430,808,2,0,2,28.12,0,Hz,-N/A-,2.2377185
14:56:26,17,0,0.4,82.7,0,7,414,728,2,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:26,23.5,0,0,76.5,0,2,440,814,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:56:27,18.6,0,0.3,80,1,2,750,812,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:56:27,16.8,0,0.4,82.8,0,2,304,648,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:56:28,18.6,0,0.3,81,0,2,526,760,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:56:28,17.1,0,0.3,82.6,0,2,272,634,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:56:29,18.4,0,0.7,80.9,0,2,330,640,0,0,0,0,0,Hz,-N/A-,0
